"row","Id","Attrition","Age","CivilStatus","Education","Salary","ContractType","MonthsAtCompany","NumSalaryChanges","NumJobPositionChanges","HadPromotion","Occupation","Insalubrity","Periculosity","UnionMember","Stability","HomeDistance","HomeTime","HasDependents"
"1930",5081,"No",40,"Single","5",30.95,"10",108,1,0,"No","23","No","No","No","No",5,13,"No"
"1931",5176,"No",36,"Single","5",25.41,"10",107,0,0,"No","16","No","No","Yes","Yes",16,31,"Yes"
"1932",5216,"No",32,"Single","3",10.75,"1",107,2,1,"No","27","Yes","No","Yes","Yes",6,17,"No"
"1933",5223,"No",28,"Single","3",5.47,"1",107,0,0,"No","13","Yes","No","No","No",3,8,"Yes"
"1934",5224,"No",30,"Single","3",5.47,"1",107,0,0,"No","13","Yes","No","No","Yes",5,13,"Yes"
"1935",5229,"No",38,"United","5",11.43,"1",107,2,0,"No","21","No","No","No","Yes",22,26,"Yes"
"1936",5310,"No",50,"Single","3",5.47,"1",106,0,0,"No","13","Yes","No","Yes","No",1,4,"No"
"1937",5313,"No",58,"Single","2",5.04,"1",106,2,1,"No","28","Yes","No","No","No",8,21,"No"
"1938",5330,"No",32,"Single","3",6.68,"1",106,1,0,"No","13","Yes","No","Yes","Yes",35,41,"Yes"
"1939",5345,"No",44,"Single","5",8.39,"1",106,5,1,"No","2","No","No","No","No",18,31,"No"
"1940",5413,"No",48,"United","5",23.69,"10",105,3,0,"No","23","No","No","Yes","No",20,33,"No"
"1941",5402,"No",33,"United","3",5.47,"1",105,0,0,"No","13","Yes","No","No","No",0,3,"Yes"
"1942",5443,"No",36,"United","5",12.51,"10",105,0,2,"No","23","No","No","Yes","No",0,3,"No"
"1943",6138,"No",37,"Single","4",14.2,"10",97,0,0,"No","16","No","No","No","No",1,4,"No"
"1944",5528,"No",50,"United","3",6.68,"1",104,3,1,"No","8","Yes","No","No","No",1,4,"No"
"1945",5532,"No",39,"United","3",5.47,"1",104,0,0,"No","13","Yes","No","No","Yes",6,13,"Yes"
"1946",5536,"No",35,"Single","3",5.47,"1",104,2,2,"Yes","1","Yes","No","No","No",2,6,"No"
"1947",5539,"No",28,"Single","3",5.47,"1",104,0,0,"No","13","Yes","No","No","No",17,21,"No"
"1948",5562,"No",46,"United","3",5.47,"1",104,0,0,"No","13","Yes","No","No","No",2,6,"No"
"1949",5573,"No",31,"Single","3",5.47,"1",104,2,0,"No","10","Yes","No","No","Yes",3,7,"No"
"1950",5575,"No",60,"United","3",12.78,"1",104,1,1,"No","9","No","No","No","No",1,6,"No"
"1951",5622,"No",27,"Single","5",32.92,"10",104,1,1,"No","23","No","No","No","No",2,6,"No"
"1952",5653,"No",32,"United","5",8.81,"10",103,1,1,"No","23","No","No","No","Yes",0,1,"Yes"
"1953",5660,"No",46,"United","3",8.27,"1",103,1,1,"No","1","Yes","No","No","No",12,21,"No"
"1954",5663,"No",49,"Single","3",5.47,"1",103,0,0,"No","13","Yes","No","Yes","No",6,16,"No"
"1955",5673,"No",31,"Single","3",5.47,"1",103,0,0,"No","13","Yes","No","No","No",3,9,"Yes"
"1956",5674,"No",35,"Desunited","3",5.47,"1",103,0,0,"No","13","Yes","No","No","Yes",2,7,"Yes"
"1957",5681,"No",49,"Desunited","3",5.47,"1",103,0,0,"No","13","Yes","No","No","Yes",3,8,"No"
"1958",5694,"No",44,"United","5",37.87,"1",103,1,0,"No","1","No","No","No","No",4,11,"Yes"
"1959",5713,"No",44,"Single","5",9.33,"1",103,2,0,"No","20","No","No","No","No",30,36,"No"
"1960",5826,"No",39,"Single","3",10.75,"1",101,2,1,"No","27","Yes","No","Yes","Yes",5,13,"Yes"
"1961",5830,"No",32,"Single","5",6.19,"1",101,4,3,"No","20","Yes","No","No","No",1,3,"No"
"1962",5905,"No",41,"United","2",6.99,"1",100,1,1,"No","27","No","No","No","No",4,13,"No"
"1963",5948,"No",47,"United","6",24.3,"1",99,1,1,"Yes","21","No","No","No","Yes",4,11,"No"
"1964",5994,"No",26,"Single","3",23.56,"10",98,1,1,"No","23","No","No","No","No",5,18,"No"
"1965",6003,"No",35,"Single","2",6.46,"1",98,0,1,"No","28","No","No","No","Yes",29,34,"Yes"
"1966",6063,"No",33,"United","5",39.98,"10",98,0,0,"No","23","No","No","No","No",0,3,"Yes"
"1967",6073,"No",37,"Single","5",22.67,"10",98,0,0,"No","21","No","No","No","No",3,9,"No"
"1968",6039,"No",37,"United","5",19.32,"10",97,0,2,"No","23","No","No","Yes","Yes",5,12,"Yes"
"1969",6051,"No",60,"Desunited","3",3.58,"1",98,0,0,"No","27","No","No","No","No",11,24,"No"
"1970",6096,"No",32,"Single","5",21.12,"10",97,0,2,"No","23","No","No","Yes","Yes",2,8,"Yes"
"1971",6118,"No",36,"Single","5",21.12,"10",97,0,1,"No","23","No","No","Yes","No",2,5,"No"
"1972",6095,"No",46,"Single","5",31.21,"10",97,0,0,"No","23","No","No","No","No",12,23,"No"
"1973",6100,"No",40,"United","5",24.62,"10",98,0,0,"No","23","No","No","Yes","No",4,12,"Yes"
"1974",6102,"No",40,"Single","5",24.62,"10",98,0,0,"No","23","No","No","No","No",1,4,"No"
"1975",6119,"No",47,"Single","4",20.37,"10",97,1,1,"No","21","No","No","Yes","Yes",0,1,"No"
"1976",6120,"No",34,"Single","5",20.37,"10",97,0,4,"Yes","1","No","No","No","Yes",9,19,"Yes"
"1977",6151,"No",35,"United","5",19.32,"10",97,0,2,"No","23","No","No","Yes","Yes",1,3,"Yes"
"1978",6176,"No",45,"Desunited","6",17.9,"10",97,2,1,"No","23","No","No","Yes","No",17,27,"No"
"1979",6204,"No",29,"Single","5",17.1,"10",97,0,0,"No","23","No","No","Yes","Yes",1,4,"Yes"
"1980",6225,"No",47,"United","5",12.63,"1",97,0,0,"No","13","Yes","No","No","No",8,16,"Yes"
"1981",6234,"No",30,"Single","6",12.51,"10",97,0,1,"No","23","No","No","Yes","Yes",2,7,"Yes"
"1982",6259,"No",34,"United","5",23.69,"10",97,3,1,"No","23","No","No","Yes","No",42,39,"Yes"
"1983",6264,"No",32,"United","5",7.76,"10",97,2,0,"No","23","No","No","No","No",0,2,"Yes"
"1984",6265,"No",32,"United","5",7.76,"10",97,1,1,"No","23","No","No","No","Yes",1,4,"Yes"
